File,Address,Hop,IP,Average Time
2024-04-26_02.txt,www.gov.za,6,146.97.35.217,5.74
2024-04-26_02.txt,www.gov.za,7,146.97.33.61,5.62
2024-04-26_02.txt,www.gov.za,8,146.97.35.194,5.67
2024-04-26_02.txt,www.gov.za,9,62.115.175.106,5.65
2024-04-26_02.txt,www.gov.za,10,62.115.138.168,7.18
2024-04-26_02.txt,www.gov.za,11,62.115.120.75,6.17
2024-04-26_02.txt,www.gov.za,15,196.26.0.201,167.22
2024-04-26_02.txt,www.gov.za,16,168.209.129.144,167.51
2024-04-26_02.txt,www.gov.za,17,168.209.90.7,172.99
2024-04-26_02.txt,www.gov.za,18,168.209.131.135,173.29
2024-04-26_02.txt,www.gov.za,19,197.97.72.54,167.16
2024-04-26_02.txt,www.gov.scot,1,139.222.0.1,1.39
2024-04-26_02.txt,www.gov.scot,2,10.0.0.1,6.82
2024-04-26_02.txt,www.gov.scot,3,193.62.92.126,0.7
2024-04-26_02.txt,www.gov.scot,4,10.11.2.2,1.11
2024-04-26_02.txt,www.gov.scot,5,146.97.130.237,5.37
2024-04-26_02.txt,www.gov.scot,6,146.97.35.217,5.53
2024-04-26_02.txt,www.gov.scot,7,146.97.35.182,10.25
2024-04-26_02.txt,www.gov.scot,8,99.82.180.146,13.0
2024-04-26_02.txt,www.gov.scot,12,52.94.35.133,7.88
2024-04-26_02.txt,www.gov.scot,18,143.204.194.39,7.42
2024-04-26_02.txt,www5.usp.br,1,139.222.0.1,2.57
2024-04-26_02.txt,www5.usp.br,2,10.0.0.1,6.25
2024-04-26_02.txt,www5.usp.br,3,193.62.92.126,0.93
2024-04-26_02.txt,www5.usp.br,4,10.11.2.2,0.91
2024-04-26_02.txt,www5.usp.br,5,146.97.130.237,5.53
2024-04-26_02.txt,www5.usp.br,6,146.97.35.217,6.06
2024-04-26_02.txt,www5.usp.br,7,146.97.33.5,6.29
2024-04-26_02.txt,www5.usp.br,8,146.97.33.1,6.66
2024-04-26_02.txt,www5.usp.br,9,62.40.124.197,6.72
2024-04-26_02.txt,www5.usp.br,10,62.40.124.45,91.62
2024-04-26_02.txt,www5.usp.br,11,163.253.1.120,111.67
2024-04-26_02.txt,www5.usp.br,12,163.253.1.135,111.64
2024-04-26_02.txt,www5.usp.br,13,163.253.1.100,112.5
2024-04-26_02.txt,www5.usp.br,14,163.253.2.33,110.67
2024-04-26_02.txt,www5.usp.br,15,198.71.45.189,121.39
2024-04-26_02.txt,www5.usp.br,16,170.39.8.47,225.53
2024-04-26_02.txt,www5.usp.br,17,200.219.201.89,205.0
2024-04-26_02.txt,www5.usp.br,18,200.155.72.40,206.42
2024-04-26_02.txt,www5.usp.br,19,177.126.190.36,205.34
2024-04-26_02.txt,www5.usp.br,23,187.16.220.3,227.25
2024-04-26_02.txt,www5.usp.br,24,143.107.249.38,226.79
2024-04-26_09.txt,www.fmprc.gov.cn,1,139.222.0.1,1.57
2024-04-26_09.txt,www.fmprc.gov.cn,2,10.0.0.1,8.7
2024-04-26_09.txt,www.fmprc.gov.cn,3,193.62.92.126,0.75
2024-04-26_09.txt,www.fmprc.gov.cn,4,10.11.2.2,0.98
2024-04-26_09.txt,www.fmprc.gov.cn,5,146.97.130.237,5.37
2024-04-26_09.txt,www.fmprc.gov.cn,6,146.97.35.217,22.76
2024-04-26_09.txt,www.fmprc.gov.cn,7,146.97.33.61,5.9
2024-04-26_09.txt,www.fmprc.gov.cn,8,146.97.35.194,5.68
2024-04-26_09.txt,www.fmprc.gov.cn,9,62.115.175.106,5.47
2024-04-26_09.txt,www.fmprc.gov.cn,10,62.115.138.168,7.0
2024-04-26_09.txt,www.fmprc.gov.cn,11,62.115.122.189,6.25
2024-04-26_09.txt,www.fmprc.gov.cn,12,62.115.161.119,6.36
2024-04-26_09.txt,www.gov.za,1,139.222.0.1,1.55
2024-04-26_09.txt,www.gov.za,2,10.0.0.1,7.29
2024-04-26_09.txt,www.gov.za,3,193.62.92.126,0.99
2024-04-26_09.txt,www.gov.za,4,10.11.2.2,1.18
2024-04-26_09.txt,www.gov.za,5,146.97.130.237,5.62
2024-04-26_09.txt,www.gov.za,6,146.97.35.217,22.05
2024-04-26_09.txt,www.gov.za,7,146.97.33.61,5.67
2024-04-26_09.txt,www.gov.za,8,146.97.35.194,6.8
2024-04-26_09.txt,www.gov.za,9,62.115.175.106,9.0
2024-04-26_09.txt,www.gov.za,10,62.115.138.168,8.54
2024-04-26_09.txt,www.gov.za,11,62.115.122.181,6.18
2024-04-26_09.txt,www.gov.za,15,168.209.1.201,167.19
2024-04-26_09.txt,www.gov.za,16,168.209.129.138,167.41
2024-04-26_09.txt,www.gov.za,17,168.209.90.3,173.29
2024-04-26_09.txt,www.gov.za,18,168.209.131.143,173.09
2024-04-26_09.txt,www.gov.za,19,197.97.72.54,169.17
2024-04-26_09.txt,www.gov.scot,1,139.222.0.1,2.21
2024-04-26_09.txt,www.gov.scot,2,10.0.0.1,15.45
2024-04-26_09.txt,www.gov.scot,3,193.62.92.126,1.04
2024-04-26_09.txt,www.gov.scot,4,10.11.2.2,1.16
2024-04-26_09.txt,www.gov.scot,5,146.97.130.237,5.87
2024-04-26_09.txt,www.gov.scot,6,146.97.35.217,6.1
2024-04-26_09.txt,www.gov.scot,7,146.97.35.182,6.7
2024-04-26_09.txt,www.gov.scot,8,99.82.180.146,7.6
2024-04-26_09.txt,www.gov.scot,10,176.32.106.39,8.18
2024-04-26_09.txt,www.gov.scot,12,52.94.35.129,7.42
2024-04-26_09.txt,www.gov.scot,18,143.204.194.39,7.3
2024-04-26_09.txt,www5.usp.br,1,139.222.0.1,1.16
2024-04-26_09.txt,www5.usp.br,2,10.0.0.1,7.05
2024-04-26_09.txt,www5.usp.br,3,193.62.92.126,0.94
2024-04-26_09.txt,www5.usp.br,4,10.11.2.2,1.2
2024-04-26_09.txt,www5.usp.br,5,146.97.130.237,5.64
2024-04-26_09.txt,www5.usp.br,6,146.97.35.217,6.59
2024-04-26_09.txt,www5.usp.br,7,146.97.33.5,6.35
2024-04-26_09.txt,www5.usp.br,8,146.97.33.1,6.67
2024-04-26_09.txt,www5.usp.br,9,62.40.124.197,6.82
2024-04-26_09.txt,www5.usp.br,10,62.40.124.45,92.14
2024-04-26_09.txt,www5.usp.br,11,163.253.1.120,111.18
2024-04-26_09.txt,www5.usp.br,12,163.253.1.135,111.16
2024-04-26_09.txt,www5.usp.br,13,163.253.1.104,111.91
2024-04-26_09.txt,www5.usp.br,14,163.253.2.33,111.24
2024-04-26_09.txt,www5.usp.br,15,198.71.45.189,121.68
2024-04-26_09.txt,www5.usp.br,16,170.39.8.47,225.57
2024-04-26_09.txt,www5.usp.br,17,200.219.201.89,205.32
2024-04-26_09.txt,www5.usp.br,18,200.155.72.40,205.57
2024-04-26_09.txt,www5.usp.br,19,177.126.190.36,205.19
2024-04-26_09.txt,www5.usp.br,23,187.16.220.3,226.29
2024-04-26_09.txt,www5.usp.br,24,143.107.249.38,227.48
2024-04-26_17.txt,www.fmprc.gov.cn,1,139.222.0.1,1.12
2024-04-26_17.txt,www.fmprc.gov.cn,2,10.0.0.1,9.31
2024-04-26_17.txt,www.fmprc.gov.cn,3,193.62.92.126,1.26
2024-04-26_17.txt,www.fmprc.gov.cn,4,10.11.2.2,1.09
2024-04-26_17.txt,www.fmprc.gov.cn,5,146.97.130.237,11.54
2024-04-26_17.txt,www.fmprc.gov.cn,6,146.97.35.217,9.91
2024-04-26_17.txt,www.fmprc.gov.cn,7,146.97.33.61,13.25
2024-04-26_17.txt,www.fmprc.gov.cn,8,146.97.35.194,8.58
2024-04-26_17.txt,www.fmprc.gov.cn,9,62.115.175.106,7.17
2024-04-26_17.txt,www.fmprc.gov.cn,10,62.115.138.168,8.04
2024-04-26_17.txt,www.fmprc.gov.cn,11,62.115.120.239,6.31
2024-04-26_17.txt,www.fmprc.gov.cn,12,62.115.161.119,6.41
2024-04-26_17.txt,www.gov.za,1,139.222.0.1,1.59
2024-04-26_17.txt,www.gov.za,2,10.0.0.1,7.3
2024-04-26_17.txt,www.gov.za,3,193.62.92.126,0.85
2024-04-26_17.txt,www.gov.za,4,10.11.2.2,0.95
2024-04-26_17.txt,www.gov.za,5,146.97.130.237,7.01
2024-04-26_17.txt,www.gov.za,6,146.97.35.217,5.48
2024-04-26_17.txt,www.gov.za,7,146.97.33.61,6.07
2024-04-26_17.txt,www.gov.za,8,146.97.35.194,7.18
2024-04-26_17.txt,www.gov.za,9,62.115.175.106,7.37
2024-04-26_17.txt,www.gov.za,10,62.115.138.168,6.7
2024-04-26_17.txt,www.gov.za,11,62.115.120.75,6.2
2024-04-26_17.txt,www.gov.za,15,196.26.0.201,172.88
2024-04-26_17.txt,www.gov.za,16,168.209.129.144,167.27
2024-04-26_17.txt,www.gov.za,17,168.209.90.3,167.7
2024-04-26_17.txt,www.gov.za,18,168.209.131.135,167.24
2024-04-26_17.txt,www.gov.za,19,197.97.72.54,171.39
2024-04-26_17.txt,www.gov.scot,1,139.222.0.1,5.92
2024-04-26_17.txt,www.gov.scot,2,10.0.0.1,10.25
2024-04-26_17.txt,www.gov.scot,3,193.62.92.126,1.09
2024-04-26_17.txt,www.gov.scot,4,10.11.2.2,1.1
2024-04-26_17.txt,www.gov.scot,5,146.97.130.237,5.45
2024-04-26_17.txt,www.gov.scot,6,146.97.35.217,6.05
2024-04-26_17.txt,www.gov.scot,7,146.97.35.182,6.77
2024-04-26_17.txt,www.gov.scot,8,99.82.180.146,11.42
2024-04-26_17.txt,www.gov.scot,12,52.94.35.129,7.89
2024-04-26_17.txt,www.gov.scot,18,143.204.194.99,7.84
2024-04-26_17.txt,www5.usp.br,1,139.222.0.1,1.4
2024-04-26_17.txt,www5.usp.br,2,10.0.0.1,11.52
2024-04-26_17.txt,www5.usp.br,3,193.62.92.126,0.92
2024-04-26_17.txt,www5.usp.br,4,10.11.2.2,0.91
2024-04-26_17.txt,www5.usp.br,5,146.97.130.237,5.64
2024-04-26_17.txt,www5.usp.br,6,146.97.35.217,5.99
2024-04-26_17.txt,www5.usp.br,7,146.97.33.5,6.35
2024-04-26_17.txt,www5.usp.br,8,146.97.33.1,6.75
2024-04-26_17.txt,www5.usp.br,9,62.40.124.197,6.8
